Date,Open,High,Low,Close,Volume,Market Cap
"Mar 30, 2018",3.04,4.72,2.88,3.67,"84,541","4,530,570"
"Mar 29, 2018",3.11,6.02,3.00,3.05,"70,550","4,597,390"
"Mar 28, 2018",3.11,3.38,2.94,3.11,"48,307","4,529,910"
"Mar 27, 2018",3.13,3.30,2.81,3.12,"42,282","4,527,970"
"Mar 26, 2018",3.43,3.57,2.95,3.10,"47,420","4,655,860"
"Mar 25, 2018",3.52,3.91,3.25,3.37,"77,975","7,732,270"
"Mar 24, 2018",4.05,4.21,3.57,3.64,"61,893","8,906,920"
"Mar 23, 2018",4.31,4.31,3.66,4.00,"50,838","9,459,880"
"Mar 22, 2018",4.84,4.91,4.13,4.31,"62,176","10,635,000"
"Mar 21, 2018",5.16,6.34,3.89,4.85,"184,544","11,333,400"
"Mar 20, 2018",4.71,5.48,3.82,5.16,"88,246","6,331,220"
"Mar 19, 2018",5.41,5.75,4.34,4.65,"98,912","6,890,370"
"Mar 18, 2018",5.66,5.70,4.96,5.43,"38,658","7,207,170"
"Mar 17, 2018",5.81,6.24,5.24,5.67,"80,593","7,176,210"
"Mar 16, 2018",5.52,6.38,5.43,5.77,"51,015","6,734,940"
"Mar 15, 2018",6.22,6.28,5.47,5.52,"68,924","7,563,920"
"Mar 14, 2018",6.81,7.05,6.08,6.22,"89,037","8,201,920"
"Mar 13, 2018",7.71,7.99,6.44,6.81,"93,187","9,180,910"
"Mar 12, 2018",9.06,9.27,7.20,7.75,"94,753","10,607,400"
"Mar 11, 2018",8.38,9.53,8.05,9.09,"83,758","9,782,540"
"Mar 10, 2018",8.19,9.52,7.94,8.41,"91,728","9,459,030"
"Mar 09, 2018",7.93,8.52,6.93,8.29,"106,030","9,061,320"
"Mar 08, 2018",7.49,9.40,7.42,8.33,"112,455","8,466,370"
"Mar 07, 2018",10.45,10.60,7.47,7.50,"116,149","11,677,000"
"Mar 06, 2018",10.63,11.18,9.59,10.46,"140,174","11,756,600"
"Mar 05, 2018",11.07,11.59,10.28,10.66,"158,671","12,101,300"
"Mar 04, 2018",10.88,11.80,10.65,11.08,"164,303","11,758,400"
"Mar 03, 2018",10.01,12.39,9.23,10.90,"167,072","10,693,200"
"Mar 02, 2018",10.80,10.94,9.31,10.02,"165,833","11,403,000"
"Mar 01, 2018",10.16,12.12,9.71,10.83,"149,630","10,608,700"
"Feb 28, 2018",10.11,11.42,9.66,10.14,"103,948","10,441,600"
"Feb 27, 2018",10.44,12.37,8.92,10.13,"172,505","10,647,700"
"Feb 26, 2018",7.86,12.76,7.38,10.40,"157,901","7,921,450"
"Feb 25, 2018",7.40,7.91,7.01,7.85,"102,255","7,360,540"
"Feb 24, 2018",6.99,8.18,6.82,7.41,"83,956","6,873,830"
"Feb 23, 2018",6.50,7.53,6.29,7.00,"90,993","6,308,820"
"Feb 22, 2018",7.80,7.80,6.26,6.51,"104,438","7,477,260"
"Feb 21, 2018",7.93,8.39,6.81,7.81,"84,578","7,499,670"
"Feb 20, 2018",5.59,8.61,5.59,7.43,"120,190","5,219,150"
"Feb 19, 2018",4.98,6.95,4.68,5.51,"61,042","4,591,340"
"Feb 18, 2018",5.28,5.61,3.81,5.01,"75,838","4,717,300"
"Feb 17, 2018",5.86,5.86,4.21,5.27,"60,736","5,227,000"
"Feb 16, 2018",7.96,8.88,5.06,5.86,"67,898","6,999,450"
"Feb 15, 2018",10.42,11.89,5.60,7.99,"52,400","9,041,240"
"Feb 14, 2018",10.34,11.21,8.31,10.41,"94,028","8,845,650"
"Feb 13, 2018",12.59,14.14,9.80,10.37,"92,768","10,616,000"
"Feb 12, 2018",12.64,13.64,11.47,12.57,"82,369","10,499,000"
"Feb 11, 2018",15.49,16.21,12.83,12.87,"140,064","12,682,900"
"Feb 10, 2018",15.18,16.62,14.12,15.51,"116,875","12,240,700"
"Feb 09, 2018",16.62,17.38,12.86,15.17,"178,603","13,196,100"
"Feb 08, 2018",15.60,20.02,15.44,16.57,"151,094","12,190,900"
"Feb 07, 2018",11.51,20.50,11.50,15.66,"246,537","8,842,140"
"Feb 06, 2018",10.69,12.76,7.39,12.01,"182,236","8,066,010"
"Feb 05, 2018",13.05,13.81,10.00,10.67,"87,925","9,669,020"
"Feb 04, 2018",14.91,15.28,12.14,13.17,"95,126","10,849,800"
"Feb 03, 2018",14.65,18.43,12.53,14.91,"216,941","10,456,700"
"Feb 02, 2018",13.52,14.60,11.75,14.60,"176,609","9,464,120"
"Feb 01, 2018",14.78,16.82,13.06,14.39,"218,389","10,146,100"
"Jan 31, 2018",14.01,15.94,13.56,14.74,"236,376","9,429,210"
"Jan 30, 2018",17.67,18.73,13.86,13.90,"168,427","11,648,800"
"Jan 29, 2018",18.53,20.28,13.15,17.66,"316,035","11,966,800"
"Jan 28, 2018",20.68,25.08,7.28,19.04,"300,771","13,073,900"
"Jan 27, 2018",26.88,30.36,20.48,20.58,"237,226","16,620,300"
"Jan 26, 2018",33.13,38.14,22.70,26.89,"402,473","20,034,500"
"Jan 25, 2018",40.86,44.44,28.33,33.60,"447,786","24,146,800"
"Jan 24, 2018",41.60,44.65,37.23,39.61,"505,398","24,017,900"
"Jan 23, 2018",36.54,47.57,33.80,43.03,"595,259","20,594,200"
"Jan 22, 2018",42.03,45.19,31.33,36.64,"325,222","23,122,300"
"Jan 21, 2018",52.65,52.65,31.48,41.46,"456,852","28,231,500"
"Jan 20, 2018",45.03,56.98,38.83,52.49,"594,721","23,535,300"
"Jan 19, 2018",33.83,102.03,32.67,44.55,"758,206","17,214,200"
"Jan 18, 2018",31.19,34.01,26.19,33.73,"384,427",-
"Jan 17, 2018",27.41,36.45,21.83,31.62,"307,110",-
"Jan 16, 2018",42.28,42.28,23.36,27.55,"285,981",-
"Jan 15, 2018",36.41,45.51,36.13,42.23,"401,526",-
"Jan 14, 2018",50.26,55.66,34.09,36.68,"170,393",-
"Jan 13, 2018",50.23,57.77,49.46,50.23,"592,329",-
"Jan 12, 2018",35.90,56.78,31.29,50.29,"606,574",-
"Jan 11, 2018",17.54,60.99,17.39,32.03,"355,546",-
